,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_test_mae,split1_test_mae,split2_test_mae,split3_test_mae,split4_test_mae,mean_test_mae,std_test_mae,rank_test_mae,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_epochs,param_lr_all,param_reg_all,param_init_mean,param_init_std_dev
0,0.9658279862489864,0.9121277350344688,0.9196526076860548,0.9324167727565364,0.9367256533246804,0.9333501510101454,0.018466665240920103,824,0.8086747459845797,0.7663405042654597,0.7744043283116513,0.7825823560733116,0.7926668370179342,0.7849337543305872,0.014734599326762915,1365,0.013076066970825195,0.0009346846620758446,0.0034804344177246094,0.00015128570969530833,"{'n_epochs': 1, 'lr_all': 0.002, 'reg_all': 0.2, 'init_mean': 0.0, 'init_std_dev': 0.0}",1,0.002,0.2,0.0,0.0
1,0.965708174764421,0.9121915153874778,0.9196870499029033,0.9323936497611827,0.9367111159198057,0.9333383011471582,0.01840445691797925,771,0.8084131974527031,0.7664446468574083,0.7742620034070561,0.7824590142748891,0.7926812127035165,0.7848520149391146,0.014650130751609567,1347,0.012429380416870117,0.0003742777931252684,0.003600597381591797,0.00038738093429839575,"{'n_epochs': 1, 'lr_all': 0.002, 'reg_all': 0.2, 'init_mean': 0.0, 'init_std_dev': 0.1}",1,0.002,0.2,0.0,0.1
2,0.965300538912266,0.9113997431433248,0.9200994397196098,0.9327921377175554,0.9359957725845401,0.9331175264154593,0.018359025920022136,48,0.8074483454182321,0.7648647565522805,0.7762994757159584,0.7839142245356514,0.7935495629636332,0.785215273037151,0.014554020656560028,1389,0.012276840209960938,0.000214855299359481,0.0033842086791992187,0.00015741033780889885,"{'n_epochs': 1, 'lr_all': 0.002, 'reg_all': 0.2, 'init_mean': 0.0, 'init_std_dev': 0.5}",1,0.002,0.2,0.0,0.5
3,0.9683058474017724,0.9128969627607847,0.9196062786608004,0.9326958827230506,0.9362485652755945,0.9339507073644006,0.019163262663309494,1174,0.8128909747065457,0.7674574728461008,0.7748661150928938,0.7836394925178294,0.7931957479728396,0.7864099606272418,0.01579508577329306,1400,0.01258549690246582,0.00034303512710771275,0.003341388702392578,0.00010863135395710299,"{'n_epochs': 1, 'lr_all': 0.002, 'reg_all': 0.2, 'init_mean': 0.0, 'init_std_dev': 1.0}",1,0.002,0.2,0.0,1.0
4,1.0622308083633345,1.0078553425613224,0.9901143734700439,1.0108103537272073,0.9986981234676907,1.0139418003179197,0.025214262542809143,1437,0.8664637626810017,0.8047341359434554,0.7925169786332921,0.8179672877654015,0.8125625334765034,0.8188489396999309,0.025298487858198593,1435,0.012475013732910156,0.0003355839873543913,0.0032464027404785155,3.922448667190816e-05,"{'n_epochs': 1, 'lr_all': 0.002, 'reg_all': 0.2, 'init_mean': 0.5, 'init_std_dev': 0.0}",1,0.002,0.2,0.5,0.0
5,1.065249228008283,1.0056613226843196,0.9862420576566707,1.006512107121012,1.001131806464723,1.0129593043870018,0.02713950619222683,1435,0.8706675947098873,0.8016236186375486,0.7920075447852831,0.8155664680732564,0.8157400848309715,0.8191210622073894,0.027285214014143112,1436,0.01231698989868164,0.00032043816785836467,0.003344869613647461,9.068943836276151e-05,"{'n_epochs': 1, 'lr_all': 0.002, 'reg_all': 0.2, 'init_mean': 0.5, 'init_std_dev': 0.1}",1,0.002,0.2,0.5,0.1
6,1.0552692151448182,1.0238113053833986,0.9930533079399985,1.0222242631573273,1.0058756323657443,1.0200467447982573,0.020923680273381064,1439,0.8579294297080707,0.8265120774790005,0.7960621681592017,0.8341789425736524,0.8227709906469495,0.827490721713375,0.019910976003433882,1439,0.012486696243286133,0.0004929138841591078,0.0033951759338378905,0.00011750090016029324,"{'n_epochs': 1, 'lr_all': 0.002, 'reg_all': 0.2, 'init_mean': 0.5, 'init_std_dev': 0.5}",1,0.002,0.2,0.5,0.5
7,1.0179389228409863,0.9783645968814471,0.9481526716118817,1.0269858709552315,0.9601579621501295,0.9863200048879353,0.03117035438263374,1434,0.8442878010443418,0.7927473126592104,0.7859668385333424,0.8406740757379924,0.805877670423668,0.813910739679711,0.024217037268507914,1434,0.012388992309570312,0.00030369905722105,0.003370189666748047,0.00016192449108783452,"{'n_epochs': 1, 'lr_all': 0.002, 'reg_all': 0.2, 'init_mean': 0.5, 'init_std_dev': 1.0}",1,0.002,0.2,0.5,1.0
8,1.0702132215917177,1.0159526333965003,0.9970146161798803,1.0180476867787598,1.0036310636572114,1.020971844320814,0.02581901572635523,1440,0.877465828254077,0.8159615472738831,0.8017864951323901,0.8283576285408576,0.8194717592854295,0.8286086516973274,0.02588415287298621,1440,0.01246342658996582,0.00021397833570514234,0.003271961212158203,0.00010246115482278097,"{'n_epochs': 1, 'lr_all': 0.002, 'reg_all': 0.2, 'init_mean': 1.0, 'init_std_dev': 0.0}",1,0.002,0.2,1.0,0.0
9,1.0704658277926373,1.016335247691338,0.997867487385083,1.0183940512770702,1.004363431201861,1.021485209069598,0.025636421061087922,1441,0.8778081001287267,0.8164827776436461,0.803001816863079,0.8288450318120478,0.8205535399304564,0.8293382532755912,0.025634397385421514,1441,0.012554645538330078,0.0005075979590916515,0.0033220291137695313,9.757416598371344e-05,"{'n_epochs': 1, 'lr_all': 0.002, 'reg_all': 0.2, 'init_mean': 1.0, 'init_std_dev': 0.1}",1,0.002,0.2,1.0,0.1
