,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_test_mae,split1_test_mae,split2_test_mae,split3_test_mae,split4_test_mae,mean_test_mae,std_test_mae,rank_test_mae,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_epochs,param_lr_all,param_reg_all,param_init_mean,param_init_std_dev
0,0.8663428167489449,0.8747447070157288,0.9056064261166223,0.8671756877016165,0.9605337004429366,0.8948806676051699,0.03581283113145577,648,0.6666839153226267,0.6889273111653268,0.7150638755386068,0.6643047514221967,0.7123814970928714,0.6894722701083257,0.021599875186832568,638,0.007671642303466797,0.00016596381511051593,0.0035820484161376955,0.00014416147704795145,"{'n_epochs': 1, 'lr_all': 0.002, 'reg_all': 0.2, 'init_mean': 0.0, 'init_std_dev': 0.0}",1,0.002,0.2,0.0,0.0
1,0.8681694272069688,0.8792957755408446,0.9061576730691375,0.8625474124675369,0.956379871434786,0.8945100319438547,0.03438154936010378,643,0.6700241123459979,0.6946347434097304,0.7157317077416183,0.6638966126915258,0.7052489524022268,0.6899072257182199,0.019982552691506693,642,0.0070874691009521484,0.00018386682533437583,0.003557443618774414,9.634282084521812e-05,"{'n_epochs': 1, 'lr_all': 0.002, 'reg_all': 0.2, 'init_mean': 0.0, 'init_std_dev': 0.1}",1,0.002,0.2,0.0,0.1
2,1.6427519642100201,1.6512238651886477,1.6718251540976798,1.662833019972548,1.668265586701159,1.659379918034011,0.01085147886446673,1530,1.272975908836106,1.2784259827187692,1.276404431818519,1.2580719861818483,1.2606223176513085,1.2693001254413103,0.008350320748155003,1529,0.007209491729736328,0.00024198404767175046,0.003498220443725586,0.000230780938292795,"{'n_epochs': 1, 'lr_all': 0.002, 'reg_all': 0.2, 'init_mean': 0.0, 'init_std_dev': 0.5}",1,0.002,0.2,0.0,0.5
3,2.1367732267444417,2.0920344055642297,2.0826148032309564,2.103252121006329,2.149977021874808,2.112930315684153,0.026039507117713453,1576,1.676180143265446,1.6026763767939847,1.6204648011092995,1.6200813680842567,1.6865032924694958,1.6411811963444964,0.0335738338457469,1576,0.007197523117065429,0.00014366634328315288,0.003559780120849609,0.00012807427099082903,"{'n_epochs': 1, 'lr_all': 0.002, 'reg_all': 0.2, 'init_mean': 0.0, 'init_std_dev': 1.0}",1,0.002,0.2,0.0,1.0
4,0.8990293179294004,0.9235456406390736,0.9413195609500162,0.9316207439045272,0.948847516771581,0.9288725560389196,0.017207407780438475,782,0.7081578061689712,0.7395302889765292,0.7655090392080092,0.7445430283720185,0.7079816373038985,0.7331443600058852,0.022251618707939753,812,0.007357597351074219,0.000475928203186367,0.003798818588256836,0.000343954564586932,"{'n_epochs': 1, 'lr_all': 0.002, 'reg_all': 0.2, 'init_mean': 0.5, 'init_std_dev': 0.0}",1,0.002,0.2,0.5,0.0
5,0.9031334175506887,0.9336146109493191,0.9411622547028464,0.9329319994936741,0.953930003499217,0.932954457239149,0.01671569439470248,795,0.7119969576514542,0.7498872972886426,0.7700299665071546,0.7467216182950549,0.7152905500750564,0.7387852779634725,0.022054873551380253,831,0.007352209091186524,0.00044823762191029495,0.003467226028442383,0.00016834591184339287,"{'n_epochs': 1, 'lr_all': 0.002, 'reg_all': 0.2, 'init_mean': 0.5, 'init_std_dev': 0.1}",1,0.002,0.2,0.5,0.1
6,1.7688676954613043,1.6340533065880984,1.6215294552910975,1.6982794659482923,1.7375502812276944,1.6920560409032972,0.05717832397697183,1536,1.3512408696642073,1.26222163514693,1.2533687841350063,1.3189641823814284,1.3313642003103638,1.303431934327587,0.03876019679084189,1537,0.0071601390838623045,7.809559144704305e-05,0.003479337692260742,0.0002855089153651035,"{'n_epochs': 1, 'lr_all': 0.002, 'reg_all': 0.2, 'init_mean': 0.5, 'init_std_dev': 0.5}",1,0.002,0.2,0.5,0.5
7,2.161536634111395,2.2115121439610057,2.2389699013842925,2.282504299706248,2.1517075290902357,2.2092461016506357,0.04866679242744596,1580,1.6920983470834325,1.7374101535498871,1.780078793264557,1.8135892052104903,1.6989227548443169,1.7444198507905366,0.04671749375631414,1580,0.007242965698242188,0.00012180855372563216,0.0035258769989013673,0.00018727050763433722,"{'n_epochs': 1, 'lr_all': 0.002, 'reg_all': 0.2, 'init_mean': 0.5, 'init_std_dev': 1.0}",1,0.002,0.2,0.5,1.0
8,0.9824910739687231,1.0385429231450864,1.055058263868893,1.1281311354677732,1.0203134882428382,1.0449073769386625,0.048104875010523566,1050,0.7892049480511726,0.8423915053044668,0.8619000307762075,0.9112360151258667,0.7690383517790353,0.8347541702073498,0.051064664233274985,1076,0.00722346305847168,0.00027593053064665994,0.00364537239074707,0.0002812576756360259,"{'n_epochs': 1, 'lr_all': 0.002, 'reg_all': 0.2, 'init_mean': 1.0, 'init_std_dev': 0.0}",1,0.002,0.2,1.0,0.0
9,0.9838672586147144,1.044632755010587,1.0691765904536723,1.1443114383077178,1.0232655733375589,1.05305072314485,0.05354050957815886,1064,0.7878488706854152,0.8433601847520575,0.8769057240744599,0.9261487792262276,0.7725627006465557,0.8413652518769432,0.05666241354307554,1089,0.007471942901611328,0.0003498810186455878,0.003701591491699219,0.00023640885175346818,"{'n_epochs': 1, 'lr_all': 0.002, 'reg_all': 0.2, 'init_mean': 1.0, 'init_std_dev': 0.1}",1,0.002,0.2,1.0,0.1
